"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","IHRSPARCAPACITYLEVEL","Display Value","Numeric","Low","High","Comments"
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","ATG","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","AUS","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","AUT","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","AZE","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","BDI","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","BEL","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","BEN","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","BFA","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","BGD","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","BGR","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","BHR","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","BHS","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","BIH","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","BLR","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","BLZ","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","BOL","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","BRA","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","BRB","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","BRN","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","BTN","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","BWA","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","CAF","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","CAN","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","CHE","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","CHL","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","CHN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","CIV","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","CMR","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","COD","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","COG","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","COK","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","COL","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","COM","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","CPV","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","CRI","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","CYP","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","CZE","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","DEU","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","DJI","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","DMA","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","DNK","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","DOM","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","DZA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","ECU","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","EGY","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","ERI","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","ESP","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","EST","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","ETH","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","FIN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","FJI","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","FRA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","FSM","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","GAB","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","GBR","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","GEO","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","GHA","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","GIN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","GMB","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","GNB","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","GNQ","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","GRC","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","GRD","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","GUY","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","HND","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","HRV","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","HTI","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","HUN","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","IDN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","IND","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","IRL","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","IRN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","IRQ","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","ISL","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","ISR","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","ITA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","JAM","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","JOR","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","JPN","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","KAZ","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","KEN","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","KGZ","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","KHM","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","KIR","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","KNA","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","KOR","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","KWT","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","LAO","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","LBN","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","LBR","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","LBY","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","LCA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","LKA","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","LSO","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","LTU","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","LUX","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","LVA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","MAR","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","MCO","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","MDA","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","MDG","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","MDV","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","MEX","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","MHL","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","MKD","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","MLI","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","MLT","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","MMR","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","MNE","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","MNG","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","MOZ","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","MRT","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","MUS","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","MWI","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","MYS","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","NAM","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","NER","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","NGA","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","NIC","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","NIU","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","NLD","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","NOR","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","NPL","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","NRU","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","NZL","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","OMN","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","PAK","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","PAN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","PER","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","PHL","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","PLW","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","PNG","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","POL","IHRSPARCAPLEVEL07_LEVEL_C7","No data","","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","PRK","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","PRT","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","PRY","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","QAT","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","ROU","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","RUS","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","RWA","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","SAU","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","SDN","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","SEN","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","SGP","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","SLB","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","SLE","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","SLV","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","SMR","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","SOM","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","SRB","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","SSD","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","STP","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","SUR","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","SVK","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","SVN","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","SWE","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","SWZ","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","SYC","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","SYR","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","TCD","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","TGO","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","THA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","TJK","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","TKM","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","TLS","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","TON","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","TTO","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","TUN","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","TUR","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","TUV","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","TZA","IHRSPARCAPLEVEL07_LEVEL_C7","20","20.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","UGA","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","UKR","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","URY","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","USA","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","UZB","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","VCT","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","VEN","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","VNM","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","VUT","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","WSM","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","YEM","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","ZAF","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","ZMB","IHRSPARCAPLEVEL07_LEVEL_C7","40","40.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","ZWE","IHRSPARCAPLEVEL07_LEVEL_C7","60","60.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","CUB","IHRSPARCAPLEVEL07_LEVEL_C7","100","100.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","GTM","IHRSPARCAPLEVEL07_LEVEL_C7","80","80.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","GLOBAL","","IHRSPARCAPLEVEL07_LEVEL_C7","63","63.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AFR","","IHRSPARCAPLEVEL07_LEVEL_C7","49","49.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","AMR","","IHRSPARCAPLEVEL07_LEVEL_C7","67","67.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EMR","","IHRSPARCAPLEVEL07_LEVEL_C7","71","71.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","EUR","","IHRSPARCAPLEVEL07_LEVEL_C7","69","69.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","SEAR","","IHRSPARCAPLEVEL07_LEVEL_C7","58","58.00000","","",""
"IHRSPAR_CAPACITY07","PUBLISHED","2018","WPR","","IHRSPARCAPLEVEL07_LEVEL_C7","63","63.00000","","",""
