"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","IHRSPARCAPACITYLEVEL","Display Value","Numeric","Low","High","Comments"
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","ATG","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","AUS","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","AUT","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","AZE","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BDI","IHRSPARCAPLEVEL05_C_5_2","0","0.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","BEL","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BEN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BFA","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","BGD","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","BGR","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","BHR","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BHS","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","BIH","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","BLR","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BLZ","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BOL","IHRSPARCAPLEVEL05_C_5_2","Other","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BRA","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","BRB","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","BRN","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","BTN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BWA","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CAF","IHRSPARCAPLEVEL05_C_5_2","0","0.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CAN","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","CHE","IHRSPARCAPLEVEL05_C_5_2","Other","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CHL","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","CHN","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CIV","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CMR","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","COD","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","COG","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","COK","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","COL","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","COM","IHRSPARCAPLEVEL05_C_5_2","0","0.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","CPV","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CRI","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","CUB","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","CYP","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","CZE","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","DEU","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","DJI","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","DMA","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","DNK","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","DOM","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","DZA","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","ECU","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","EGY","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ERI","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ESP","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","EST","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ETH","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","FIN","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","FJI","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","FRA","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","FSM","IHRSPARCAPLEVEL05_C_5_2","Other","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GAB","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","GBR","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","GEO","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GHA","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GIN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GMB","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GNB","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","GNQ","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","GRC","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","GRD","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","GTM","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","GUY","IHRSPARCAPLEVEL05_C_5_2","Other","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","HND","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","HRV","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","HTI","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","HUN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","IDN","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","IND","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","IRL","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","IRN","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","IRQ","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ISL","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ISR","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ITA","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","JAM","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","JOR","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","JPN","IHRSPARCAPLEVEL05_C_5_2","Other","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","KAZ","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","KEN","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","KGZ","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","KHM","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","KIR","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","KNA","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","KOR","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","KWT","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","LAO","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","LBN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","LBR","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","LBY","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","LCA","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","LKA","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","LSO","IHRSPARCAPLEVEL05_C_5_2","0","0.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","LTU","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","LUX","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","LVA","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","MAR","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MCO","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MDA","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MDG","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","MDV","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","MEX","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","MHL","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MKD","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MLI","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MLT","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","MMR","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","MNE","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","MNG","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MOZ","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MRT","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MUS","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","MWI","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","MYS","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","NAM","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","NER","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","NGA","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","NIC","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","NIU","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","NLD","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","NOR","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","NPL","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","NRU","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","NZL","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","OMN","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","PAK","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","PAN","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","PER","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","PHL","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","PLW","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","PNG","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","POL","IHRSPARCAPLEVEL05_C_5_2","No data","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","PRK","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","PRT","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","PRY","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","QAT","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ROU","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","RUS","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","RWA","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SAU","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SDN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SEN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","SGP","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","SLB","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SLE","IHRSPARCAPLEVEL05_C_5_2","0","0.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","SLV","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SMR","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SOM","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SRB","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SSD","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","STP","IHRSPARCAPLEVEL05_C_5_2","0","0.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","SUR","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SVK","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SVN","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","SWE","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SWZ","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","SYC","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","SYR","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","TCD","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","TGO","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","THA","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","TJK","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","TKM","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","SEAR","TLS","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","TON","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","TTO","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","TUN","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","TUR","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","TUV","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","TZA","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","UGA","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","UKR","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","URY","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","USA","IHRSPARCAPLEVEL05_C_5_2","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","UZB","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","VCT","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","VEN","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","VNM","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","VUT","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","WSM","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","YEM","IHRSPARCAPLEVEL05_C_5_2","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ZAF","IHRSPARCAPLEVEL05_C_5_2","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ZMB","IHRSPARCAPLEVEL05_C_5_2","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","ZWE","IHRSPARCAPLEVEL05_C_5_2","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","AFG","IHRSPARCAPLEVEL05_C_5_3","60","60.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","AGO","IHRSPARCAPLEVEL05_C_5_3","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ALB","IHRSPARCAPLEVEL05_C_5_3","Other","","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","AND","IHRSPARCAPLEVEL05_C_5_3","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EMR","ARE","IHRSPARCAPLEVEL05_C_5_3","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","ARG","IHRSPARCAPLEVEL05_C_5_3","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","ARM","IHRSPARCAPLEVEL05_C_5_3","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AMR","ATG","IHRSPARCAPLEVEL05_C_5_3","20","20.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","WPR","AUS","IHRSPARCAPLEVEL05_C_5_3","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","AUT","IHRSPARCAPLEVEL05_C_5_3","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","AZE","IHRSPARCAPLEVEL05_C_5_3","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BDI","IHRSPARCAPLEVEL05_C_5_3","40","40.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","EUR","BEL","IHRSPARCAPLEVEL05_C_5_3","100","100.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BEN","IHRSPARCAPLEVEL05_C_5_3","80","80.00000","","",""
"IHRSPAR_CAPACITY05","PUBLISHED","2018","AFR","BFA","IHRSPARCAPLEVEL05_C_5_3","40","40.00000","","",""
