"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","IHRSPARCAPACITYLEVEL","Display Value","Numeric","Low","High","Comments"
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","ATG","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","AUS","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","AUT","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","AZE","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","BDI","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","BEL","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","BEN","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","BFA","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","BGD","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","BGR","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","BHR","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","BHS","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","BIH","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","BLR","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","BLZ","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","BOL","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","BRA","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","BRB","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","BRN","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","BTN","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","BWA","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","CAF","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","CAN","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","CHE","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","CHL","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","CHN","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","CIV","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","CMR","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","COD","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","COG","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","COK","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","COL","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","COM","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","CPV","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","CRI","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","CYP","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","CZE","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","DEU","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","DJI","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","DMA","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","DNK","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","DOM","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","DZA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","ECU","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","EGY","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","ERI","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","ESP","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","EST","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","ETH","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","FIN","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","FJI","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","FRA","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","FSM","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","GAB","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","GBR","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","GEO","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","GHA","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","GIN","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","GMB","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","GNB","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","GNQ","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","GRC","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","GRD","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","GUY","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","HND","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","HRV","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","HTI","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","HUN","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","IDN","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","IND","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","IRL","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","IRN","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","IRQ","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","ISL","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","ISR","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","ITA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","JAM","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","JOR","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","JPN","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","KAZ","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","KEN","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","KGZ","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","KHM","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","KIR","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","KNA","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","KOR","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","KWT","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","LAO","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","LBN","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","LBR","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","LBY","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","LCA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","LKA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","LSO","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","LTU","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","LUX","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","LVA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","MAR","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","MCO","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","MDA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","MDG","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","MDV","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","MEX","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","MHL","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","MKD","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","MLI","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","MLT","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","MMR","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","MNE","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","MNG","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","MOZ","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","MRT","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","MUS","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","MWI","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","MYS","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","NAM","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","NER","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","NGA","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","NIC","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","NIU","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","NLD","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","NOR","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","NPL","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","NRU","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","NZL","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","OMN","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","PAK","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","PAN","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","PER","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","PHL","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","PLW","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","PNG","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","POL","IHRSPARCAPLEVEL10_LEVEL_C10","No data","","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","PRK","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","PRT","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","PRY","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","QAT","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","ROU","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","RUS","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","RWA","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","SAU","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","SDN","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","SEN","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","SGP","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","SLB","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","SLE","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","SLV","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","SMR","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","SOM","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","SRB","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","SSD","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","STP","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","SUR","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","SVK","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","SVN","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","SWE","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","SWZ","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","SYC","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","SYR","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","TCD","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","TGO","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","THA","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","TJK","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","TKM","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","TLS","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","TON","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","TTO","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","TUN","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","TUR","IHRSPARCAPLEVEL10_LEVEL_C10","40","40.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","TUV","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","TZA","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","UGA","IHRSPARCAPLEVEL10_LEVEL_C10","0","0.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","UKR","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","URY","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","USA","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","UZB","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","VCT","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","VEN","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","VNM","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","VUT","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","WSM","IHRSPARCAPLEVEL10_LEVEL_C10","80","80.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","YEM","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","ZAF","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","ZMB","IHRSPARCAPLEVEL10_LEVEL_C10","20","20.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","ZWE","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","CUB","IHRSPARCAPLEVEL10_LEVEL_C10","100","100.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","GTM","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","GLOBAL","","IHRSPARCAPLEVEL10_LEVEL_C10","57","57.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AFR","","IHRSPARCAPLEVEL10_LEVEL_C10","39","39.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","AMR","","IHRSPARCAPLEVEL10_LEVEL_C10","63","63.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EMR","","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","EUR","","IHRSPARCAPLEVEL10_LEVEL_C10","65","65.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","SEAR","","IHRSPARCAPLEVEL10_LEVEL_C10","60","60.00000","","",""
"IHRSPAR_CAPACITY10","PUBLISHED","2018","WPR","","IHRSPARCAPLEVEL10_LEVEL_C10","63","63.00000","","",""
